State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,05/08/2025,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,2500,2500,2500
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Brinjal,Round,Local,05/08/2025,6600,6600,6600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,3600,3600,3600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Garlic,Average,Local,05/08/2025,15000,15000,15000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,8000,8000,8000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,05/08/2025,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,05/08/2025,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )",Carrot,Pusakesar,Local,05/08/2025,8000,8000,8000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,05/08/2025,9000,9000,9000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )",Grapes,Annabesahai,Local,05/08/2025,12000,12000,12000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )",Lemon,Lemon,Local,05/08/2025,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )",Raddish,Raddish,Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,05/08/2025,5500,6000,6000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,05/08/2025,3000,3600,3600
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )",Thondekai,Thondekai,Local,05/08/2025,4000,4500,4500
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Ashgourd,Gouard,Local,05/08/2025,1800,1800,1800
"Tamil Nadu",Thiruchirappalli,Thuraiyur,"Cluster beans","Cluster Beans",Local,05/08/2025,4000,4600,4600
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Coconut,Coconut,Local,05/08/2025,7500,7500,7500
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Coriander(Leaves),"I Sort",Local,05/08/2025,2500,2500,2500
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Garlic,Average,Local,05/08/2025,15000,15000,15000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,"Green Chilli","Green Chilly",Local,05/08/2025,7500,7500,7500
"Tamil Nadu",Thiruchirappalli,Thuraiyur,"Indian Beans (Seam)","Indian Beans (Seam)",Local,05/08/2025,6000,6000,6000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,"Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,05/08/2025,6500,6500,6500
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Mint(Pudina),Mint(Pudina),Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Onion,Bellary,Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Papaya,Papaya,Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Thirunelveli,"Kandiyaperi(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,05/08/2025,1200,1500,1500
"Tamil Nadu",Thirunelveli,"Kandiyaperi(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )",Papaya,Papaya,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,05/08/2025,5000,5500,5500
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,1000,1400,1400
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,1000,1800,1800
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,5000,5800,5800
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,05/08/2025,2300,2500,2500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,05/08/2025,8500,9000,9000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Capsicum,Capsicum,Local,05/08/2025,6500,7000,7000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Carrot,Pusakesar,Local,05/08/2025,4200,7800,7800
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Coconut,Coconut,Local,05/08/2025,7200,7400,7400
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,05/08/2025,2200,2500,2500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,05/08/2025,1400,7500,7500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,05/08/2025,5000,5500,5500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,05/08/2025,4500,6000,6000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,2000,2600,2600
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,3000,4000,4000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Banana,Besrai,Local,05/08/2025,4000,6000,6000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,2000,3000,3000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,05/08/2025,3000,4000,4000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,05/08/2025,8000,8000,8000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,2000,2000,2000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,05/08/2025,5000,5000,5000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Onion Green","Onion Green",Local,05/08/2025,6000,6000,6000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Tomato,Deshi,Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,05/08/2025,7000,9000,9000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Beetroot,Beetroot,Local,05/08/2025,2500,6000,6000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,1000,1200,1200
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Carrot,Pusakesar,Local,05/08/2025,7000,8000,8000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,05/08/2025,4000,4500,4500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,5000,7000,7000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Raddish,Raddish,Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,4000,4500,4500
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,1200,1500,1500
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,05/08/2025,2400,2700,2700
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,1500,2000,2000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,2400,2800,2800
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Raddish,Raddish,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,05/08/2025,1500,2000,2000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Tapioca,Tapioca,Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Carrot,Pusakesar,Local,05/08/2025,6500,7000,7000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Coconut,Coconut,Local,05/08/2025,6500,6800,6800
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,7000,7500,7500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Maize,"Deshi Red",Local,05/08/2025,1600,2000,2000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Onion Green","Onion Green",Local,05/08/2025,5000,5500,5500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,05/08/2025,5000,6500,6500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,5500,7000,7000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,05/08/2025,2600,3000,3000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,1600,2000,2000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Colacasia,Colacasia,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,05/08/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,05/08/2025,1200,1500,1500
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,05/08/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,05/08/2025,3000,3600,3600
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Cabbage,Cabbage,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,05/08/2025,3300,4000,4000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,05/08/2025,4200,5000,5000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,05/08/2025,3300,4000,4000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Jack Fruit","Jack Fruit",Local,05/08/2025,1200,1500,1500
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,05/08/2025,4000,4800,4800
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,05/08/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Beetroot,Beetroot,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,05/08/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Lemon,Lemon,Local,05/08/2025,8000,9000,9000
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,6000,7000,7000
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Brinjal,Round,Local,05/08/2025,4800,6000,6000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,05/08/2025,3600,4000,4000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,6500,7200,7200
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,05/08/2025,5500,6000,6000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,05/08/2025,3200,3600,3600
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,05/08/2025,3600,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,1500,2000,2000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,05/08/2025,3600,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,05/08/2025,4800,5600,5600
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,05/08/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,4000,4800,4800
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,05/08/2025,14000,16000,16000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Tapioca,Tapioca,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Water Melon","Water Melon",Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Beetroot,Beetroot,Local,05/08/2025,2500,2500,2500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Brinjal,Round,Local,05/08/2025,4800,5600,5600
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,05/08/2025,3500,4200,4200
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,05/08/2025,8000,10000,10000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,05/08/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Jasmine,Jasmine,Local,05/08/2025,30000,35000,35000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Lemon,Lemon,Local,05/08/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Lime,Lime,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,05/08/2025,5500,6500,6500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Orange,Darjeeling,Local,05/08/2025,15000,17000,17000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )",Coconut,Coconut,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )",Papaya,Papaya,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,05/08/2025,7000,8000,8000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Ashgourd,Gouard,Local,05/08/2025,2400,2400,2400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,05/08/2025,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,7400,7400,7400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Orange,Darjeeling,Local,05/08/2025,14000,20000,20000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,05/08/2025,18000,22000,22000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,05/08/2025,3600,4000,4000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )",Ashgourd,Gouard,Local,05/08/2025,2400,2400,2400
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,2400,3400,3400
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )","Onion Green","Onion Green",Local,05/08/2025,5400,5400,5400
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,05/08/2025,6000,6000,6000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,05/08/2025,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Coconut,Coconut,Local,05/08/2025,7000,7000,7000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,8000,8000,8000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,05/08/2025,16000,16000,16000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Tomato,Deshi,Local,05/08/2025,4500,4500,4500
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,05/08/2025,5400,5400,5400
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )",Coconut,Coconut,Local,05/08/2025,7400,7400,7400
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,2800,2800,2800
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,7200,7200,7200
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,05/08/2025,6000,6000,6000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai )",Lemon,Lemon,Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai )",Mango,Safeda,Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,05/08/2025,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Lemon,Lemon,Local,05/08/2025,7000,7000,7000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,3500,3500,3500
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,05/08/2025,2400,2400,2400
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Raddish,Raddish,Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,4000,4000,4000
